name,city,rating,rating_count,cost,cuisine
The Saffron Boutique,Noida-1,4.3,20,400.0,"North Indian,Chinese"
Desi By Indian,Noida-1,4.3,20,199.0,"North Indian,Chinese"
AATITHYAM RESTAURANT,Noida-1,4.0,20,250.0,"South Indian,North Indian"
PIND BALLUCHI (Noida- 104),Noida-1,3.6,50,400.0,"North Indian,Chinese"
Burger Monk,Noida-1,3.8,50,500.0,"American,Continental"
Desi Food Junction,Noida-1,3.8,500,250.0,"Indian,Chinese"
Prinsep 21,Noida-1,4.0,100,500.0,"Bengali,Biryani"
Insta Pizza,Noida-1,3.6,100,400.0,"Pizzas,Italian"
Ice Cream Works,Noida-1,4.7,20,300.0,"Ice Cream,Desserts"
Nazeer Delicacies,Noida-1,3.3,20,650.0,"Indian,Biryani"
The Tandoori Hut,Noida-1,4.0,50,500.0,"Indian,Tandoor"
Wakhra Swaad,Noida-1,3.9,500,500.0,"North Indian,Mughlai"
Itminaan Biryani - Dum Pukht,Noida-1,3.7,20,250.0,"Biryani,North Indian"
LUCKNOWI KABABS & BIRYANI,Noida-1,3.7,20,450.0,"Biryani,Kebabs"
Burger kingdoms,Noida-1,4.1,20,200.0,"Fast Food,Pizzas"
Celsius House,Noida-1,4.0,100,400.0,"Chinese,North Indian"
Bihari By Taste,Noida-1,4.1,100,200.0,"Bihari,North Indian"
Chawla Tandoori Corner,Noida-1,4.9,20,400.0,"Indian,North Indian"
Burger It Up,Noida-1,4.5,50,150.0,"American,Fast Food"
Oriental express,Noida-1,3.1,20,400.0,"Asian,Chinese"
Super Snax & Food Junction,Noida-1,3.6,100,150.0,"Indian,North Indian"
De Nawab's,Noida-1,3.8,100,500.0,"North Indian,Mughlai"
Yours Pizza,Noida-1,3.8,20,300.0,Italian
Bang Bang Pizza,Noida-1,4.2,50,500.0,"Pizzas,Italian"
Cult Pizza's By Coolcha,Noida-1,3.8,20,300.0,"Italian,Pizzas"
Bakeneto (Bakery & Cake),Noida-1,4.0,100,300.0,"Bakery,Desserts"
Spicy Waves,Noida-1,3.3,20,199.0,"North Indian,Chinese"
Desi Dakaar,Noida-1,4.1,500,300.0,"Chinese,North Indian"
Wow! China,Noida-1,3.7,100,400.0,"Tibetan,Chinese"
Nutridish,Noida-1,4.2,100,190.0,Healthy Food
Kamboj Restaurant,Noida-1,3.8,500,700.0,"Mughlai,North Indian"
Rollsnama,Noida-1,4.3,20,200.0,"Tandoor,Snacks"
Sarvottam Chaap,Noida-1,4.1,20,300.0,"North Indian,Mughlai"
BASANTI DA DHABA,Noida-1,4.1,100,400.0,"North Indian,Chinese"
Serve,Noida-1,4.3,100,350.0,"American,Italian"
California Burrito,Noida-1,4.6,50,299.0,"Mexican,American"
The Urban Kasba,Noida-1,3.7,20,300.0,"North Indian,Biryani"
Punjab Grill,Noida-1,3.5,50,900.0,"North Indian,Indian"
Sardar-Ji-Bakhsh Coffee & Co,Noida-1,4.2,50,500.0,"Fast Food,Beverages"
Balaji Restaurant and Caters,Noida-1,3.8,100,200.0,"North Indian,South Indian"
Oops Its Chinese,Noida-1,4.1,100,350.0,"Chinese,Seafood"
Madrasi Dosa,Noida-1,2.8,20,400.0,South Indian
The Masala Story,Noida-1,4.1,50,700.0,North Indian
Noodilicious,Noida-1,3.4,50,250.0,"Chinese,Asian"
Chef's Bar-Be-Que,Noida-1,3.9,50,300.0,"North Indian,Chinese"
THE BLAZE PIZZA,Noida-1,3.1,20,300.0,"Pizzas,Italian"
Yum Dim Sum,Noida-1,3.3,20,400.0,"Asian,Chinese"
Cupcake Bliss Cakes & Desserts,Noida-1,3.9,50,200.0,"Bakery,Desserts"
Samosa Party,Noida-1,4.0,100,150.0,"Chaat,North Indian"
Cook Du Kdu,Noida-1,3.7,100,300.0,"Mughlai,North Indian"
BIKANER SWEETS,Noida-1,3.3,20,250.0,"Sweets,Snacks"
Balaji Dosa House,Noida-1,3.4,500,250.0,"South Indian,North Indian"
Moorthal Paratha,Noida-1,4.0,50,250.0,"North Indian,Chinese"
Bengali restaurant,Noida-1,3.7,100,200.0,"Bengali,Indian"
Bengali Restaurant 126,Noida-1,3.6,20,500.0,North Indian
Just Desi,Noida-1,4.1,100,300.0,"North Indian,Rajasthani"
Coolcha,Noida-1,4.1,100,250.0,"North Indian,Indian"
Curry and Koyla Company,Noida-1,4.1,20,400.0,"North Indian,Mughlai"
Hunger Point,Noida-1,3.0,20,200.0,"North Indian,Biryani"
Chawlas Chicken,Noida-1,3.5,100,350.0,"North Indian,Mughlai"
FIVE STAR CHICKEN,Noida-1,3.7,20,200.0,"Chinese,Snacks"
Fat Wrap Fat Roll,Noida-1,3.7,20,400.0,"Snacks,Beverages"
Naan Saab,Noida-1,3.6,50,300.0,Indian
Thali Experts,Noida-1,3.3,100,300.0,"Chinese,North Indian"
Hot Sauce,Noida-1,3.2,20,700.0,"American,Italian"
Cafe Khao Pao,Noida-1,4.0,20,250.0,"Snacks,North Indian"
The Thickshake Factory,Noida-1,3.9,50,200.0,Beverages
HING - THE INDIAN STORY,Noida-1,4.2,20,300.0,Indian
Aggarwal Bikaneri Sweets sector-27,Noida-1,4.1,1,200.0,"South Indian,Chinese"
Simply South Anna,Noida-1,4.1,100,300.0,"South Indian,Biryani"
Dr. Shakes and Desserts,Noida-1,4.3,20,250.0,"Beverages,Desserts"
The Oriental Spice,Noida-1,4.1,500,499.0,"Chinese,Thai"
Awadh-e-Dastarkhwan,Noida-1,4.0,50,500.0,"North Indian,Tandoor"
YAARAN DI GALIYAN,Noida-1,3.8,100,250.0,"North Indian,Italian"
Kaati Zone Rolls & Wraps,Noida-1,4.0,100,150.0,Beverages
MAMA FOODS,Noida-1,3.1,20,250.0,Chinese
Maa Ka Khaana,Noida-1,4.1,100,200.0,"North Indian,Fast Food"
Sonar Bangla kitchen,Noida-1,3.6,100,300.0,"Chinese,Indian"
Karachi Biryani,Noida-1,3.5,20,250.0,"Biryani,North Indian"
Bengali restaurant,Noida-1,3.8,100,200.0,"Indian,Chinese"
PANDIT JI KA DHABA,Noida-1,3.7,50,200.0,"North Indian,Chaat"
The Great Indian Dhaba,Noida-1,3.9,50,300.0,"Indian,Chinese"
THE ROYAL CHAAP,Noida-1,3.9,20,200.0,Indian
THE HOME KITCHEN,Noida-1,4.2,50,300.0,Indian
Punjabi Chulha (Since 1995),Noida-1,3.7,100,250.0,"North Indian,Chinese"
Baraamda Heritage,Noida-1,3.9,50,200.0,"North Indian,Tandoor"
ROYAL NAIVEDYAM,Noida-1,4.2,20,250.0,"North Indian,Chinese"
Khidmat,Noida-1,4.3,100,600.0,"Mughlai,North Indian"
Fat Lulu's Pizza,Noida-1,4.0,100,800.0,"Pizzas,Pastas"
The Waffle Co,Noida-1,3.9,100,200.0,Indian
FOGON,Noida-1,4.2,50,350.0,"North Indian,Chinese"
Kalicharan Ki Rasoi,Noida-1,4.0,100,400.0,"North Indian,Chinese"
Hakka Tales,Noida-1,4.4,20,200.0,Chinese
@Ny-Time,Noida-1,4.7,20,200.0,"North Indian,Chinese"
Ki Khabo,Noida-1,4.0,20,320.0,"Fast Food,Bengali"
bengali restaurant,Noida-1,3.6,20,300.0,"Chinese,Indian"
MADRAS CANTEEN,Noida-1,3.2,20,150.0,South Indian
Swagath,Noida-1,4.0,20,300.0,"Indian,Chinese"
Aggarwal Bikaneri Sweets Sector 18,Noida-1,4.0,100,200.0,"South Indian,Chinese"
Da Pizza Pasta Company,Noida-1,4.1,50,300.0,"Pizzas,Pastas"
Sonar Bangla kitchen,Noida-1,3.8,500,200.0,North Indian
Call Chotu - Meal in a Bowl,Noida-1,4.0,100,300.0,"North Indian,Biryani"
Haristo Pizzeria,Noida-1,3.9,1,300.0,"Pizzas,Italian"
Desi Grill,Noida-1,4.1,100,300.0,"Chinese,Indian"
Amritsari Chulha,Noida-1,4.1,20,400.0,"North Indian,Beverages"
THE BOLLYWOOD SPICE,Noida-1,3.3,1,200.0,"Indian,Chinese"
BOX & COMBO,Noida-1,2.7,20,300.0,"Chinese,Indian"
CHICAGO PIZZA,Noida-1,3.5,20,300.0,Indian
Full House Bakery and Cafe,Noida-1,3.9,100,500.0,"Bakery,Beverages"
Starvin' Marvin,Noida-1,3.5,100,400.0,"American,Italian"
Healthy Tit Bits,Noida-1,4.7,50,300.0,"North Indian,Chinese"
ASIAN EMPIRE,Noida-1,4.0,20,700.0,"Asian,Chinese"
Hira Sweets and Confectionary Pvt. Ltd.,Noida-1,4.0,1,600.0,"North Indian,South Indian"
Pandit Ji Tikki Chaat Wale,Noida-1,3.6,20,200.0,"Fast Food,Street Food"
Chinese Daily,Noida-1,3.9,100,400.0,"Pan-Asian,Chinese"
CHOWNOW,Noida-1,3.0,20,400.0,"Chinese,Asian"
Tony's Italian Pizza,Noida-1,4.1,50,600.0,"Italian,Pizzas"
The Postman Kitchen,Noida-1,4.1,500,350.0,"North Indian,Chinese"
Caffe La Poya,Noida-1,4.4,100,300.0,"American,Fast Food"
Yum Yum Chinese,Noida-1,3.9,20,350.0,"Chinese,Thai"
Pandey G's Food Court,Noida-1,3.7,50,250.0,Indian
Betroo juice bar,Noida-1,4.3,20,200.0,"Juices,Snacks"
CHOW (The Asian Kitchen),Noida-1,4.1,20,249.0,"Asian,Sushi"
PIZZA PRICE,Noida-1,3.9,20,300.0,"Italian,Snacks"
Golden rasoi,Noida-1,4.6,20,250.0,North Indian
Snack Adda,Noida-1,4.1,20,300.0,"Snacks,Chinese"
Tandoori kitchen,Noida-1,3.6,500,99.0,"North Indian,Chinese"
Khan's Kitchen 135,Noida-1,3.9,50,250.0,"Biryani,Hyderabadi"
The Street Kiosk,Noida-1,4.3,20,150.0,"Fast Food,Pizzas"
Teekhi Biryani,Noida-1,4.3,50,180.0,Biryani
Cafe Delhi Heights,Noida-1,4.0,100,800.0,"Continental,American"
DISHOUT Express,Noida-1,3.5,20,200.0,"North Indian,Chinese"
CAFE BROWN CRUNCH 104,Noida-1,3.6,20,200.0,"Healthy Food,American"
NAVI FOODS,Noida-1,4.4,20,149.0,"Indian,Chinese"
box&combo,Noida-1,2.8,20,199.0,North Indian
Bigg PHAT Kitchen,Noida-1,4.0,50,200.0,"North Indian,Mughlai"
Chinese junction,Noida-1,2.9,50,300.0,"Chinese,Fast Food"
BHARTIYA RASOI,Noida-1,4.0,100,199.0,"North Indian,Tandoor"
House of Hummus N Dips,Noida-1,4.0,50,240.0,"Lebanese,Continental"
PANKAJ BAKERY,Noida-1,3.7,50,150.0,"Bakery,Desserts"
GAME OF TASTES,Noida-1,4.7,20,300.0,"Fast Food,Snacks"
Bake The Cake (BTC),Noida-1,2.2,50,99.0,"Bakery,Desserts"
Cinnabon & Auntie Anne's,Noida-1,4.2,50,500.0,Bakery
The Tandoori Hub,Noida-1,2.7,20,150.0,"Tandoor,Indian"
Biryani House,Noida-1,3.0,100,200.0,"North Eastern,Mughlai"
Tandoori Shandoori,Noida-1,3.6,50,500.0,Tandoor
Chilli Chinese Bowl,Noida-1,3.7,100,500.0,"Chinese,Thai"
Biryani Begum,Noida-1,3.4,20,200.0,"North Indian,Biryani"
NOIDA ROLLS KING,Noida-1,3.9,50,200.0,"Snacks,Fast Food"
Krispy Kreme,Noida-1,3.8,50,350.0,Desserts
Myriad Chinese,Noida-1,3.5,50,250.0,"Chinese,North Indian"
Namak,Noida-1,3.8,20,400.0,Indian
Captain Grub,Noida-1,3.7,20,600.0,American
Maurya Dhaba,Noida-1,2.8,20,200.0,"North Indian,Chinese"
Luco pizzeria,Noida-1,3.7,20,300.0,"Pizzas,Italian"
De-She Tone Cafe,Noida-1,3.9,50,299.0,"Beverages,Fast Food"
SOHO Kitchen & Co,Noida-1,3.8,100,300.0,"Pizzas,Beverages"
Kensho - The Asian Kitchen,Noida-1,4.1,20,500.0,"Asian,Chinese"
Bikanervala,Noida-1,3.9,1,300.0,"Sweets,North Indian"
Lucknowi Zaika,Noida-1,3.9,1,300.0,"Mughlai,North Indian"
Pandit ji ki Rasoi,Noida-1,3.1,50,200.0,"North Indian,Chinese"
Dhaba 115,Noida-1,3.7,50,199.0,"North Indian,Indian"
SPICEBURG,Noida-1,4.5,20,200.0,"Beverages,Chinese"
ASAP - As Spicy As Possible,Noida-1,4.1,500,300.0,"North Indian,South Indian"
Lajwaab Restaurant Sector 25,Noida-1,3.7,20,300.0,"North Indian,Chinese"
Hindi Ram Rasoi,Noida-1,4.3,1,150.0,North Indian
"Fat Guy's Kitchen - Pizza, Pasta & Burgers!!",Noida-1,3.9,20,800.0,"Pizzas,Pastas"
SANTA BANTA DA DHABA,Noida-1,3.9,20,350.0,"North Indian,Chinese"
Food Fire,Noida-1,4.2,100,200.0,"Pizzas,Fast Food"
Black Chopsticks,Noida-1,4.2,20,250.0,"Thai,Chinese"
Chacha Soya Chaap,Noida-1,3.7,100,200.0,"Indian,Fast Food"
PAAGADI,Noida-1,3.8,100,250.0,"North Indian,Sweets"
T3 Rolls & Momos,Noida-1,4.3,100,300.0,"Kebabs,Chinese"
VEER JEE PUNJABI CHAAP,Noida-1,3.0,50,200.0,"North Indian,Chinese"
Chopstix,Noida-1,3.6,20,250.0,Chinese
MAATI THE FLAVOUR,Noida-1,4.7,20,300.0,"Indian,Biryani"
Call Chotu - Your Everyday Food Genie,Noida-1,4.0,500,300.0,"North Indian,American"
StreetX,Noida-1,3.5,50,200.0,"Street Food,Indian"
GOYAL RESTAURANT,Noida-1,4.2,100,199.0,"Indian,Thalis"
YUMMY TUMMY - Noida's 1st BYOB Cafe,Noida-1,3.8,100,300.0,"North Indian,Tandoor"
Moti Mahal Noida,Noida-1,3.5,20,300.0,"Indian,North Indian"
MOKAS GRILL,Noida-1,4.7,20,250.0,"Beverages,American"
Fourty Four,Noida-1,4.1,20,250.0,"Continental,Juices"
Brijwasi Sweets,Noida-1,3.8,500,150.0,"Sweets,Chinese"
Momo Hut,Noida-1,3.8,100,300.0,"Chinese,Tibetan"
Amritsari Kulcha Land,Noida-1,4.2,20,200.0,"Punjabi,Street Food"
Aggarwal Sweets & Snacks,Noida-1,2.1,20,250.0,Desserts
VRANDAVAN  SWEETS,Noida-1,4.7,20,200.0,"Chinese,Beverages"
Chai Nashta Aur Politics,Noida-1,2.0,20,150.0,"Fast Food,Indian"
Mehfil Biryani by Zakir Khan,Noida-1,3.1,20,350.0,"Biryani,Mughlai"
House of Lebanese,Noida-1,4.1,100,550.0,"Arabian,Lebanese"
Maviras,Noida-1,4.1,50,200.0,"North Indian,Mughlai"
Chawlas Tandoori Junction Exp.,Noida-1,4.2,1,500.0,"North Indian,Chinese"
ROLL KING RAJA,Noida-1,3.4,20,99.0,Chinese
ROLLS HOUSE,Noida-1,3.3,100,99.0,Chinese
EAT ATE EATEN,Noida-1,3.8,100,200.0,"North Indian,Chinese"
chaap master,Noida-1,3.8,100,99.0,"Chinese,Indian"
Swad Ka Khazana,Noida-1,4.4,50,300.0,"North Indian,Mughlai"
FOODIE KNOCK FOOD ROCK,Noida-1,4.1,50,399.0,"North Indian,Chinese"
Beijing Blend,Noida-1,4.2,100,450.0,"Chinese,Thai"
SoupX-Sip of Health,Noida-1,4.4,100,300.0,"Healthy Food,Salads"
Asian Fun,Noida-1,4.1,100,350.0,"Asian,Chinese"
SHRI GOURI FOOD CORNER,Noida-1,3.3,20,300.0,"North Indian,Chinese"
Moti Mahal Delux,Noida-1,3.0,20,600.0,North Indian
Noodle Foodle,Noida-1,3.1,20,300.0,"Chinese,Fast Food"
Confusion Fusion,Noida-1,3.7,20,400.0,Chinese
Food of Dreams,Noida-1,4.1,100,300.0,"North Indian,Punjabi"
ROYAL CHEF,Noida-1,4.6,20,300.0,North Indian
Swaadisht,Noida-1,4.8,20,300.0,"North Indian,Biryani"
Kolkata Kitchen 76,Noida-1,3.5,50,399.0,"Bengali,North Indian"
Paranthe King,Noida-1,3.6,50,300.0,"Indian,Chinese"
The Cake Brand,Noida-1,2.3,20,200.0,"Bakery,Desserts"
FOOD LOVERS,Noida-1,3.5,20,200.0,"Snacks,Thalis"
Chinese Hotpot,Noida-1,4.2,50,200.0,Chinese
Peshawari daryaganj,Noida-1,4.1,20,400.0,Indian
YouMee,Noida-1,3.6,50,600.0,"Japanese,Asian"
De Urban Dhaba,Noida-1,4.2,20,300.0,"Indian,North Indian"
Chacha Food Street,Noida-1,3.9,100,250.0,Chinese
KARIMS,Noida-1,3.2,20,250.0,"North Indian,Indian"
Starboy Pizza & Shakes,Noida-1,2.8,20,300.0,"Pizzas,Italian"
The BP Street,Noida-1,4.1,100,250.0,"Indian,Chinese"
The Cake House,Noida-1,2.6,20,350.0,Bakery
Maayas Sweets,Noida-1,3.5,50,300.0,"North Indian,South Indian"
Fit Fual Cafe,Noida-1,4.5,20,550.0,"Fast Food,Salads"
Revival Dawat Restaurant,Noida-1,3.5,50,400.0,Indian
Hot Plate,Noida-1,3.9,50,300.0,"North Indian,Thalis"
Gabru da Dhaba,Noida-1,3.8,20,300.0,"Chinese,Indian"
Pizzaioli,Noida-1,4.4,50,249.0,"Pizzas,Italian"
KD Hospitality Services,Noida-1,4.5,20,250.0,"Indian,Chinese"
NCR FOODZ,Noida-1,3.2,20,250.0,"North Indian,Chinese"
DELIGHT MEALS,Noida-1,3.3,20,400.0,"North Indian,South Indian"
Smokking Grillz,Noida-1,4.6,20,700.0,"Indian,Asian"
CAKE CITY,Noida-1,2.0,50,99.0,"Bakery,Desserts"
Badami Restaurant,Noida-1,4.1,50,250.0,"North Indian,Chinese"
Combo kitchen,Noida-1,3.8,100,100.0,"North Indian,Chinese"
Nomad Pizza- Traveller Series,Noida-1,4.3,50,750.0,"Pizzas,Italian"
CHINESE & ROLL,Noida-1,3.8,50,200.0,"Indian,Chinese"
Winner Pizzas (Fresh Dough),Noida-1,3.5,20,300.0,"Pizzas,Italian"
Sanskriti Foods,Noida-1,4.0,500,300.0,"Indian,Chinese"
Sas Caterers,Noida-1,2.7,100,99.0,"Mughlai,Tandoor"
Shudh Bhojan,Noida-1,2.8,20,99.0,"North Indian,South Indian"
The Food Hub,Noida-1,2.8,20,250.0,"North Indian,Chinese"
Mell & Box,Noida-1,2.3,20,300.0,"North Indian,Chinese"
Punjabi Dhaba 61,Noida-1,3.9,100,300.0,North Indian
JUST CHILL CAFE,Noida-1,4.2,20,200.0,"Indian,Beverages"
Shri Krishna Veg Biryani,Noida-1,2.9,20,200.0,"Biryani,North Indian"
Saladspoint,Noida-1,4.3,100,600.0,"Healthy Food,Salads"
Big Bowl Company,Noida-1,4.3,100,250.0,"Chinese,Snacks"
Flourmates Cafe,Noida-1,4.5,20,300.0,"Bakery,Italian"
The Taste of handi,Noida-1,4.0,20,300.0,Indian
dosajee,Noida-1,2.7,20,150.0,"South Indian,Snacks"
Wake up sid - Indian,Noida-1,3.8,20,400.0,"North Indian,Chinese"
Andhra Royal Food,Noida-1,4.0,20,300.0,"Andhra,Biryani"
kamat rolls,Noida-1,4.0,50,200.0,Fast Food
Tikka wala,Noida-1,4.7,20,250.0,"Indian,Chinese"
CHACHA FOODS,Noida-1,3.3,20,200.0,"North Indian,Chinese"
DESI  TADKA,Noida-1,2.7,20,250.0,"North Indian,Snacks"
Culinate,Noida-1,4.1,100,500.0,"Continental,Thai"
Kuch Khatta Kuch Meetha,Noida-1,2.4,20,750.0,"Desserts,Beverages"
Park Balluchi,Noida-1,3.9,50,600.0,"North Indian,Mughlai"
Khansaama Food,Noida-1,4.7,20,250.0,"North Indian,Mughlai"
Brown Sugar,Noida-1,4.2,20,600.0,"Fast Food,Beverages"
Mamagoto,Noida-1,4.2,50,800.0,"Chinese,Asian"
Kae Dama (Give me more noodles),Noida-1,4.6,20,400.0,"Chinese,Thai"
Lorian cafe & fast food,Noida-1,4.0,100,199.0,Indian
Punjabi's BalleBalle,Noida-1,3.8,20,250.0,"Indian,Chinese"
Kali Mirch,Noida-1,3.8,100,300.0,"North Indian,Chinese"
LALITA KITCHEN HOUSE,Noida-1,3.7,20,300.0,"North Indian,Tandoor"
Chandni Chowk Ke Mashhoor Paranthe,Noida-1,4.1,100,200.0,"North Indian,Street Food"
Rasoi Deliver,Noida-1,3.7,500,300.0,"North Indian,Chinese"
Momopoly by Little Skillet,Noida-1,3.3,20,400.0,"Chinese,Tandoor"
Healthy Foods,Noida-1,2.4,20,200.0,Indian
Asian Fiction,Noida-1,4.3,500,500.0,"Asian,Chinese"
SHAHI RASOI,Noida-1,3.4,20,250.0,"Indian,North Indian"
NOODLES IN BOX,Noida-1,3.5,20,200.0,"Chinese,Continental"
Nayi Dilli Ke Paranthe,Noida-1,4.0,100,250.0,"North Indian,Indian"
SHRI RAM SOUTH INDIAN,Noida-1,3.9,50,199.0,South Indian
Henry Havaldar,Noida-1,3.6,20,700.0,"North Indian,Mughlai"
Biryani By Kilo,Noida-1,4.0,1,700.0,"Biryani,Mughlai"
The Black Coffee Cafe,Noida-1,3.7,20,300.0,"Continental,Mexican"
Jamui junction,Noida-1,3.9,20,250.0,"Indian,Snacks"
Spice Market - Premium Kebab Experience,Noida-1,4.1,50,600.0,"Indian,Mughlai"
The Momo Co.,Noida-1,4.9,20,250.0,"Chinese,Snacks"
Nathu's Sweets,Noida-1,2.8,100,400.0,"Street Food,North Indian"
The Haven International Coffee House,Noida-1,4.1,20,520.0,Desserts
Combo Food Street,Noida-1,2.9,20,99.0,"Chinese,Mughlai"
Bowls King (A Complete Meal-in-One),Noida-1,3.9,100,300.0,"North Indian,Biryani"
AADI PAADI,Noida-1,4.2,100,600.0,Kerala
Food Mail Restaurant,Noida-1,4.3,20,400.0,"North Indian,Chinese"
Indian Zaika,Noida-1,3.5,20,99.0,"Chinese,North Indian"
Absolute Desi Rajwada Restaurant,Noida-1,4.1,20,300.0,"North Indian,Biryani"
Nitya food place,Noida-1,3.8,20,250.0,"North Indian,Chinese"
Nihari House,Noida-1,4.0,20,250.0,"Mughlai,Biryani"
Mumbai Goli Pav - Sector 18,Noida-1,4.0,100,100.0,"Maharashtrian,North Indian"
Roastery Coffee House,Noida-1,4.6,50,600.0,"Beverages,Pizzas"
Eat@99,Noida-1,2.6,20,300.0,"North Indian,South Indian"
The Indian Grill (Since 2010),Noida-1,4.2,50,500.0,"North Indian,Mughlai"
Coastal Curries,Noida-1,4.1,50,500.0,"South Indian,Indian"
Epicure by Ganesha,Noida-1,4.3,20,250.0,"North Indian,Chinese"
Baraamda,Noida-1,4.1,50,400.0,"North Indian,Biryani"
The Diet House Restaurant,Noida-1,4.2,50,200.0,"North Indian,Chinese"
Canton Pot - Modern Chinese,Noida-1,4.0,20,400.0,"Thai,Pan-Asian"
Be Healthy,Noida-1,3.7,20,200.0,"Healthy Food,Salads"
TROHO - Savoury South,Noida-1,3.4,50,250.0,"South Indian,Desserts"
Paratha cafe ( puraani delhi wale ),Noida-1,3.9,20,150.0,North Indian
Orientaru,Noida-1,4.7,20,300.0,Chinese
Chitra Cafe,Noida-1,3.1,20,300.0,"Snacks,Italian"
The Belgian Waffle Co.,Noida-1,4.3,100,200.0,"Desserts,Beverages"
Khan's Kathi Rolls,Noida-1,4.1,100,250.0,Fast Food
Chowman Noida Sector 18,Noida-1,4.3,100,750.0,"Chinese,Asian"
Pizza Never Lies,Noida-1,3.8,20,350.0,"Pizzas,Desserts"
Mom's Pizza,Noida-1,3.9,100,250.0,Pizzas
BBQ STORY,Noida-1,4.4,50,350.0,"Barbecue,North Indian"
SodaBottleOpenerWala,Noida-1,3.8,50,1300.0,Parsi
Geetanjali,Noida-1,2.3,20,200.0,"North Indian,Indian"
GHAR SA YUMMY,Noida-1,4.1,50,200.0,Indian
"Oki Poki - Sushi, Dimsums & More",Noida-1,4.5,20,800.0,"Chinese,Asian"
Simu kitchan,Noida-1,4.4,20,129.0,Snacks
Shinchan Chinese,Noida-1,4.0,20,250.0,"Chinese,Fast Food"
KD MASOOR PARATHAS,Noida-1,4.5,20,200.0,"Snacks,Beverages"
Taki Cafe and Restaurant,Noida-1,4.4,100,99.0,"Rajasthani,North Indian"
K SE KULCHA,Noida-1,4.2,20,350.0,"Indian,Street Food"
The Mallu Bites,Noida-1,3.6,100,250.0,"Kerala,Biryani"
Social,Noida-1,4.2,100,600.0,"North Indian,Chinese"
Magic@Food,Noida-1,4.5,20,200.0,"North Indian,Chinese"
Lucknow E Dasterkhawan,Noida-1,3.6,20,300.0,"Indian,Tandoor"
Amritsari Swaad,Noida-1,4.9,20,250.0,"North Indian,Snacks"
Kylin Experience,Noida-1,4.7,20,1000.0,"Chinese,Pan-Asian"
It's Just Wings,Noida-1,3.8,20,400.0,"American,Fast Food"
PizzaExpress,Noida-1,3.9,50,1000.0,"Pizzas,Pastas"
Chhpra Express Junction,Noida-1,3.9,20,300.0,"North Indian,Thalis"
Ka Eclairs & Kafe,Noida-1,3.8,100,400.0,"Bakery,Desserts"
United Coffee House Rewind,Noida-1,4.1,20,2500.0,"Continental,Indian"
Capri Wings,Noida-1,4.0,20,500.0,"Italian,Pizzas"
Tikka Box,Noida-1,4.4,50,600.0,"North Indian,Tandoor"
BOSS Burger,Noida-1,3.9,20,500.0,"American,Continental"
Burma Burma,Noida-1,4.4,100,1200.0,"Burmese,Pan-Asian"
Baby Dragon,Noida-1,4.3,50,300.0,"North Indian,Thai"
Smoke House Deli,Noida-1,4.2,50,800.0,"Italian,Continental"
Daryaganj - By the inventors of Butter Chicken and Dal Makhani,Noida-1,4.1,100,1500.0,North Indian
KFC,North-goa,4.0,1,450.0,"American,Snacks"
Pizza Hut,North-goa,3.6,100,300.0,"Pizzas,American"
McDonald's,North-goa,4.1,500,400.0,"Burgers,Beverages"
Kailash Parbat,North-goa,4.0,500,300.0,"North Indian,Street Food"
Anand Sea Food Restaurant,North-goa,4.0,500,500.0,"Chinese,Goan"
Silver Palm,North-goa,3.0,50,300.0,"Indian,Chinese"
Emmanuel Fast Food,North-goa,3.5,100,500.0,"Chinese,Indian"
Wow! Momo,North-goa,4.2,100,300.0,"Tibetan,Healthy Food"
Picolla Roma Anjuna-chapora,North-goa,3.9,100,600.0,Italian
Shree Sagar Pure Veg,North-goa,3.5,20,400.0,North Indian
Subway,North-goa,4.1,100,350.0,"Healthy Food,Salads"
Satguru Pure Veg Restaurent,North-goa,3.9,20,300.0,North Indian
Navratna Udupi Pure Veg,North-goa,4.0,100,500.0,"North Indian,South Indian"
The Patio by Pizza delizia,North-goa,3.8,100,800.0,"Italian,Pizzas"
Veggie Chulha,North-goa,4.2,20,350.0,"North Indian,Punjabi"
Hari Om Pure Veg Restaurant,North-goa,3.8,100,400.0,North Indian
Southi,North-goa,4.3,50,400.0,Indian
Domino's Pizza,North-goa,4.2,100,400.0,Pizzas
Mahek-E-Punjab,North-goa,3.7,20,800.0,"Indian,Chinese"
Cuebebar,North-goa,4.1,100,500.0,"Continental,Grill"
Navtara Veg Restaurant- Baga,North-goa,3.9,1,150.0,Indian
Krishna Bar & Restaurant(kajal),North-goa,4.0,500,550.0,"Indian,Chinese"
Biryani Hub,North-goa,3.7,100,500.0,"Indian,Mughlai"
Bento Box,North-goa,3.5,20,250.0,"North Indian,Chinese"
Hydration Bar,North-goa,4.3,20,200.0,"Beverages,Healthy Food"
The Fisherman's Wharf,North-goa,4.0,50,600.0,"Indian,Chinese"
Caravela Cafe And Bistro,North-goa,4.6,20,750.0,"Goan,Continental"
Delight - Fresh Food & More,North-goa,4.3,20,250.0,"Chinese,Goan"
Delhi Darbar Calangute,North-goa,4.7,50,1000.0,"Indian,North Indian"
De Little Goa,North-goa,3.8,20,1000.0,Seafood
Treehouse Bakery,North-goa,3.5,20,500.0,"Beverages,Snacks"
Just Lobo's,North-goa,3.9,100,400.0,"Indian,Chinese"
Fisherman's Cove,North-goa,3.9,20,700.0,"North Indian,Seafood"
